position_id,community_id,display_role,display_role_label,dominant_structural_role,observed_status,prompt_ready,in_largest_component,has_prompt_peer_capacity
204277,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
204285,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
204345,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
204355,3,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
204626,4,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
204630,0,context_position,context position,cluster_core,prompt_ready,True,True,True
204662,0,context_position,context position,cluster_core,prompt_ready,True,True,True
204704,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
204795,0,context_position,context position,cluster_core,prompt_ready,True,True,True
204936,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
204966,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
204991,3,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
205077,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
205105,2,context_position,context position,exposed_receiver,prompt_ready,True,True,True
205140,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
205195,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
205237,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
205243,0,context_position,context position,cluster_core,prompt_ready,True,True,True
205321,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
205360,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
205382,3,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
205590,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
205649,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
206181,4,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
206196,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
206325,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
206354,0,peripheral,peripheral,visible_sender,prompt_ready,True,True,True
206359,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
206381,2,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
206398,2,high_visibility_sender,high visibility sender,exposed_receiver,prompt_ready,True,True,True
206399,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
206401,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
206435,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
206497,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
206546,4,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
206550,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
206730,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
206733,0,context_position,context position,cluster_core,prompt_ready,True,True,True
206773,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
206950,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
207018,5,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
207078,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
207135,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
207160,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
207200,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
207285,2,bridge,bridge,broker_bridge,prompt_ready,True,True,True
207382,1,context_position,context position,cluster_core,prompt_ready,True,True,True
207398,0,peripheral,peripheral,visible_sender,prompt_ready,True,True,True
207408,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
207488,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
207506,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
207553,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
207623,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
207668,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
207793,4,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
207812,0,high_exposure_receiver,high exposure receiver,peripheral_receiver,prompt_ready,True,True,True
207885,0,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
207887,0,high_exposure_receiver,high exposure receiver,peripheral_receiver,prompt_ready,True,True,True
207896,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
207924,2,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
207964,1,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
208035,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
208218,3,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
208347,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
208403,1,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
208431,6,bridge,bridge,cross_community_connector,observed_not_prompt_ready,False,True,False
208545,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
208634,1,context_position,context position,cluster_core,prompt_ready,True,True,True
208652,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
208693,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
208796,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
208837,0,context_position,context position,cluster_core,prompt_ready,True,True,True
208870,0,bridge,bridge,peripheral_receiver,observed_not_prompt_ready,False,True,False
208912,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
208937,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
209068,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
209096,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
209151,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
209160,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
209183,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
209210,4,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
209212,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
209229,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
209285,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
209289,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
209297,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
209331,4,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
209405,2,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
209498,4,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
209515,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
209581,1,context_position,context position,exposed_receiver,prompt_ready,True,True,True
209649,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
209657,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
209711,6,bridge,bridge,cross_community_connector,observed_not_prompt_ready,False,True,False
209719,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
209775,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
209795,1,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
209815,0,context_position,context position,cluster_core,prompt_ready,True,True,True
209831,4,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
209882,2,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
209915,2,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
210140,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
210214,3,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
210295,1,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
210333,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
210471,2,context_position,context position,visible_sender,prompt_ready,True,True,True
210515,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
210519,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
210554,0,context_position,context position,visible_sender,prompt_ready,True,True,True
210613,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
210738,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
210784,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
210803,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
210871,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
211000,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
211057,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
211081,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
211145,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
211165,0,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
211213,1,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
211247,1,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
211367,1,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
211414,3,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
211447,5,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
211451,1,context_position,context position,cluster_core,prompt_ready,True,True,True
211478,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
211518,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
211602,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
211672,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
211725,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
211743,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
211808,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
211814,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
211866,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
211899,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
211967,2,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
211998,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
212023,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
212098,0,context_position,context position,cluster_core,prompt_ready,True,True,True
